Mask Name,OBJID,Velocity (km/s),Mask Name(Check),OBJID(Check),HI,CO,RA,Dec
D1M33R,AGB_150868,-192.00000000000003,D1M33R,AGB_150868,-226.41046391317107,,23.456541666666666,30.729888888888887
D1M33R,AGB_154907,-204.00000000000003,D1M33R,AGB_154907,-232.03730656835393,-238.6713065683539,23.452374999999996,30.732444444444443
D1M33R,AGB_166016,-207.0,D1M33R,AGB_166016,-234.7562094798842,-236.8752094798842,23.479791666666664,30.71636111111111
D1M33R,RGB_166264,-198.0,D1M33R,RGB_166264,-226.35918684709856,-225.67218684709857,23.459,30.73033333333333
D1M33R,AGB_170771,-177.0,D1M33R,AGB_170771,-206.5919802770888,-209.47998027708877,23.407541666666663,30.714416666666665
D1M33R,RGB_171176,-167.99999999999997,D1M33R,RGB_171176,-207.12693583547494,-215.67393583547494,23.391583333333333,30.72222222222222
D1M33R,RGB_171417,-186.0,D1M33R,RGB_171417,-208.3488002506188,,23.402291666666663,30.722166666666666
D1M33R,RGB_172086,-167.99999999999997,D1M33R,RGB_172086,-211.42489378232105,-227.79489378232105,23.408875,30.727555555555554
D1M33R,RGB_180783,-174.0,D1M33R,RGB_180783,-204.31984161139525,,23.385458333333332,30.72
D2M33R,RHeB_b_573,-210.0,D2M33R,RHeB_b_573,-237.25704144780576,-242.05504144780576,23.645791666666664,30.748333333333335
D2M33R,AGB_2849,-234.0,D2M33R,AGB_2849,-72.68539200244082,,23.621166666666664,30.745194444444447
D2M33R,AGB_3468,-225.0,D2M33R,AGB_3468,-250.1844685768433,,23.565499999999997,30.730638888888887
D2M33R,RHeB_b_3521,-213.0,D2M33R,RHeB_b_3521,-227.23259469264335,,23.638374999999996,30.73352777777778
D2M33R,RGB_3537,-213.0,D2M33R,RGB_3537,-245.24615492406443,,23.533499999999997,30.74716666666667
D2M33R,RGB_4315,-207.0,D2M33R,RGB_4315,-234.81513352716686,-218.52413352716687,23.55295833333333,30.72786111111111
D2M33R,AGB_5246,-225.0,D2M33R,AGB_5246,-107.01816749113885,,23.573916666666666,30.75486111111111
D2M33R,AGB_5466,-179.99999999999997,D2M33R,AGB_5466,-72.70240910496861,,23.604791666666664,30.725277777777777
D2M33R,RGB_6925,-225.0,D2M33R,RGB_6925,-232.31893174432565,,23.631708333333332,30.753583333333335
D2M33R,RGB_7136,-282.0,D2M33R,RGB_7136,-72.70674104185261,,23.601999999999997,30.72213888888889
D2M33R,AGB_7232,-255.0,D2M33R,AGB_7232,-230.94323287782234,,23.623791666666666,30.751361111111112
D2M33R,RGB_8346,-225.0,D2M33R,RGB_8346,-224.8201067309633,,23.599375,30.742444444444445
D2M33R,RGB_8626,-234.0,D2M33R,RGB_8626,-246.70755585738524,-253.85855585738526,23.55545833333333,30.74413888888889
D2M33R,RGB_8669,-213.0,D2M33R,RGB_8669,-316.3717864101731,,23.60058333333333,30.71613888888889
D2M33R,RGB_8873,-138.0,D2M33R,RGB_8873,-245.427579871408,-246.17357987140798,23.63445833333333,30.77086111111111
D2M33R,RGB_10371,-228.0,D2M33R,RGB_10371,-251.13791084830663,-254.17191084830662,23.551791666666663,30.753222222222224
D2M33R,RGB_10792,-225.0,D2M33R,RGB_10792,-72.74767777246743,,23.614874999999998,30.74488888888889
D2M33R,RGB_10924,-228.0,D2M33R,RGB_10924,-247.93870818117526,-249.31170818117525,23.557291666666664,30.743722222222225
D2M33R,RGB_11214,-213.0,D2M33R,RGB_11214,-246.99905234407004,-246.76105234407004,23.54720833333333,30.746722222222225
D2M33R,AGB_11724,-222.0,D2M33R,AGB_11724,-244.66207039897415,-259.07807039897415,23.578916666666665,30.736805555555556
D2M33R,RGB_24403,-240.0,D2M33R,RGB_24403,-84.96708125843982,,23.622541666666663,30.75911111111111
D2M33R,AGB_57598,-231.0,D2M33R,AGB_57598,-248.11214957909428,-243.11214957909428,23.529166666666665,30.74938888888889
D2M33R,AGB_58225,-207.0,D2M33R,AGB_58225,-228.52216321791238,,23.4495,30.738555555555557
D2M33R,AGB_58438,-195.0,D2M33R,AGB_58438,-228.2229903099793,,23.419666666666664,30.751666666666665
D2M33R,AGB_58485,-213.0,D2M33R,AGB_58485,-227.24407791873688,-227.1950779187369,23.418291666666665,30.749166666666667
D2M33R,AGB_59174,-207.0,D2M33R,AGB_59174,-233.99005413723643,-234.97005413723645,23.44045833333333,30.74877777777778
D2M33R,AGB_59635,-222.0,D2M33R,AGB_59635,-232.45707712688127,,23.423124999999995,30.746750000000002
D2M33R,RGB_60011,-192.00000000000003,D2M33R,RGB_60011,-223.760228019022,-223.71622801902197,23.412416666666665,30.74566666666667
D2M33R,AGB_60508,-249.0,D2M33R,AGB_60508,-248.74668458715374,-251.71768458715374,23.505541666666662,30.76813888888889
D2M33R,AGB_61331,-219.0,D2M33R,AGB_61331,-244.82998260172153,-241.9029826017215,23.507916666666663,30.74961111111111
D2M33R,RGB_61382,-219.0,D2M33R,RGB_61382,-238.83136495940957,,23.448166666666665,30.75572222222222
D2M33R,RGB_61574,-243.0,D2M33R,RGB_61574,-252.77687398876836,,23.527666666666665,30.77047222222222
D2M33R,RGB_62490,-228.0,D2M33R,RGB_62490,-247.72547563414128,-241.33247563414128,23.476499999999998,30.764944444444446
D2M33R,RGB_63549,-207.0,D2M33R,RGB_63549,-233.54227633253376,-231.98327633253376,23.425749999999997,30.75325
D2M33R,RGB_63780,-216.0,D2M33R,RGB_63780,-243.6929134434742,-241.4709134434742,23.46845833333333,30.75775
D2M33R,RHeB_b_64125,-243.0,D2M33R,RHeB_b_64125,-252.19729001002776,-244.86729001002777,23.47458333333333,30.772416666666665
D2M33R,RGB_64814,-222.0,D2M33R,RGB_64814,-236.88259978887262,,23.482416666666666,30.732999999999997
D2M33R,RGB_65694,-225.0,D2M33R,RGB_65694,-236.0057617039978,,23.471875,30.74875
D2M33R,RGB_65921,-228.0,D2M33R,RGB_65921,-235.80500615095994,,23.473291666666665,30.748722222222224
D2M33R,RGB_66180,-231.0,D2M33R,RGB_66180,-248.63886099337012,-251.1128609933701,23.478166666666663,30.760472222222223
D2M33R,AGB_67349,-216.0,D2M33R,AGB_67349,-239.36851337103926,-234.86751337103928,23.444875,30.757305555555554
D2M33R,RHeB_b_68040,-213.0,D2M33R,RHeB_b_68040,-242.20360437837618,,23.485249999999997,30.74136111111111
D2M33R,RGB_68550,-216.0,D2M33R,RGB_68550,-234.02813270532567,-242.26613270532567,23.458333333333332,30.742722222222223
D2M33R,RGB_69121,-231.0,D2M33R,RGB_69121,-241.34227147391266,-250.79627147391264,23.50333333333333,30.747805555555555
D2M33R,RGB_69994,-237.0,D2M33R,RGB_69994,-254.19354311850984,,23.486916666666666,30.770055555555555
D2M33R,RGB_140750,-207.0,D2M33R,RGB_140750,-243.98333811707894,-251.13033811707896,23.494874999999997,30.718249999999998
D2M33R,AGB_150427,-207.0,D2M33R,AGB_150427,-97.66159517377461,,23.46295833333333,30.71638888888889
D2M33R,AGB_166085,-201.0,D2M33R,AGB_166085,-236.03249631767898,-238.25049631767897,23.48,30.71558333333333
D2M33R,AGB_166145,-198.0,D2M33R,AGB_166145,-226.76661118110087,,23.470541666666662,30.717499999999998
D2M33R,AGB_166293,-222.0,D2M33R,AGB_166293,-328.1480865309007,,23.488708333333328,30.72583333333333
D2M33R,RGB_166320,-198.0,D2M33R,RGB_166320,-227.33060610196603,-228.27560610196602,23.466791666666666,30.725555555555555
D2M33R,AGB_169034,-201.0,D2M33R,AGB_169034,-223.91153837395683,-209.85153837395683,23.416666666666664,30.720277777777778
D2M33R,AGB_170957,-183.0,D2M33R,AGB_170957,-203.98153575425374,,23.39995833333333,30.713527777777777
D2M33R,RGB_171688,-195.0,D2M33R,RGB_171688,-222.55034359842531,-212.08734359842532,23.415416666666665,30.715166666666665
D2M33R,RGB_171758,-198.0,D2M33R,RGB_171758,-220.0736498669441,,23.410999999999998,30.735972222222223
D2M33R,RGB_172022,-183.0,D2M33R,RGB_172022,-210.55139156831277,-215.90039156831278,23.403916666666664,30.71872222222222
D2M33R,RGB_172219,-186.0,D2M33R,RGB_172219,-210.74307079999318,-209.8640707999932,23.405374999999996,30.718944444444443
D2M33R,RGB_180719,-179.99999999999997,D2M33R,RGB_180719,-204.81187451362266,,23.384833333333333,30.72083333333333
D2M33R,RGB_180777,-183.0,D2M33R,RGB_180777,-191.63167978573392,-205.49467978573392,23.382791666666666,30.715833333333332
D2M33R,CFHT234293,-174.0,D2M33R,CFHT234293,-209.25156759876205,,23.378041666666665,30.72525
D2M33R,CFHT235761,-195.0,D2M33R,CFHT235761,-229.20027041189306,,23.657666666666664,30.728499999999997
E1M33R,RGB_5703,-243.0,E1M33R,RGB_5703,-246.65383085997956,,23.62475,30.801861111111112
E1M33R,RGB_5753,-252.0,E1M33R,RGB_5753,-252.9421531897386,,23.57558333333333,30.81488888888889
E1M33R,RGB_5925,-246.0,E1M33R,RGB_5925,-257.2794322722682,-265.5664322722682,23.55858333333333,30.802555555555557
E1M33R,RGB_6078,-237.0,E1M33R,RGB_6078,-253.66174062385153,-251.79974062385153,23.608291666666663,30.813555555555556
E1M33R,RGB_6273,-246.0,E1M33R,RGB_6273,-265.12668990805895,,23.601374999999997,30.822333333333333
E1M33R,RGB_6377,-246.0,E1M33R,RGB_6377,-256.2973118227013,-256.1943118227013,23.592374999999997,30.807444444444446
E1M33R,RGB_6559,-231.0,E1M33R,RGB_6559,-250.6044284897233,-248.23842848972328,23.644541666666665,30.78111111111111
E1M33R,RGB_6798,-234.0,E1M33R,RGB_6798,-241.33574745335366,,23.615791666666663,30.799833333333336
E1M33R,RGB_7112,-246.0,E1M33R,RGB_7112,-258.8671606495637,-262.9391606495637,23.631458333333327,30.792055555555557
E1M33R,RGB_7634,-240.0,E1M33R,RGB_7634,-254.17732295488352,-290.54032295488355,23.586874999999996,30.80986111111111
E1M33R,RGB_7918,-234.0,E1M33R,RGB_7918,-216.461828486063,,23.619291666666662,30.797694444444446
E1M33R,RGB_8541,-243.0,E1M33R,RGB_8541,-256.35186474330646,-259.8368647433065,23.583916666666664,30.803583333333336
E1M33R,RGB_8772,-252.0,E1M33R,RGB_8772,-159.3256391424469,,23.56870833333333,30.82636111111111
E1M33R,RGB_8817,-240.0,E1M33R,RGB_8817,-251.9379842122493,-250.45098421224927,23.64333333333333,30.78097222222222
E1M33R,RGB_8895,-234.0,E1M33R,RGB_8895,-336.25142434097955,,23.617541666666664,30.797972222222224
E1M33R,RGB_10001,-246.0,E1M33R,RGB_10001,-251.03876222297473,,23.639124999999996,30.79716666666667
E1M33R,RGB_10408,-246.0,E1M33R,RGB_10408,-251.8995447807526,-251.8435447807526,23.599833333333333,30.808805555555555
E1M33R,RGB_10652,-225.0,E1M33R,RGB_10652,-250.14209464777542,,23.60458333333333,30.80591666666667
E1M33R,RGB_10695,-234.0,E1M33R,RGB_10695,-246.3213233086291,-245.7413233086291,23.641749999999995,30.795083333333334
E1M33R,RGB_12845,-246.0,E1M33R,RGB_12845,-256.32253958686334,,23.58158333333333,30.817777777777778
E1M33R,RGB_17248,-234.0,E1M33R,RGB_17248,-250.62962322781985,,23.64033333333333,30.795472222222223
E1M33R,RGB_18201,-222.0,E1M33R,RGB_18201,-246.26238664915772,-242.9603866491577,23.647749999999995,30.77961111111111
E1M33R,RGB_19049,-240.0,E1M33R,RGB_19049,-252.23662017387974,-242.33762017387974,23.646541666666664,30.788611111111113
E1M33R,RGB_21558,-246.0,E1M33R,RGB_21558,-257.6088719570341,-258.7558719570341,23.632999999999996,30.795166666666667
E1M33R,RGB_63939,-231.0,E1M33R,RGB_63939,-260.12339423498844,,23.499499999999998,30.79727777777778
E1M33R,RGB_69675,-246.0,E1M33R,RGB_69675,-255.01079816680402,-254.70079816680402,23.496291666666664,30.810833333333335
E1M33R,RGB_71008,-261.0,E1M33R,RGB_71008,-250.69797393760317,-255.63597393760318,23.470041666666663,30.81336111111111
E1M33R,CFHT254804,-243.0,E1M33R,CFHT254804,-258.75608820643765,-265.8130882064376,23.51533333333333,30.78602777777778
E1M33R,CFHT259054,-222.0,E1M33R,CFHT259054,-248.5808665549911,-248.8788665549911,23.426499999999997,30.79763888888889
E1M33R,CFHT261913,-246.0,E1M33R,CFHT261913,-264.9026650005947,-271.9876650005947,23.519124999999995,30.804861111111112
E1M33R,CFHT265161,-243.0,E1M33R,CFHT265161,-251.17432759706836,,23.62320833333333,30.81211111111111
E1M33R,CFHT265845,-237.0,E1M33R,CFHT265845,-260.24790006815056,-265.30790006815056,23.540333333333333,30.814083333333333
E1M33R,CFHT266069,-249.0,E1M33R,CFHT266069,-256.8944680413683,-252.67246804136835,23.56545833333333,30.81452777777778
E1M33R,CFHT268931,-237.0,E1M33R,CFHT268931,-258.93541765250563,,23.585166666666662,30.821166666666667
E1M33R,CFHT274410,-261.0,E1M33R,CFHT274410,-269.27009023061544,,23.55983333333333,30.828388888888888
E1M33R,CFHT280263,-213.0,E1M33R,CFHT280263,-245.2899897854941,-240.7129897854941,23.397541666666665,30.846416666666666
E2M33R,AGB_584,-237.0,E2M33R,AGB_584,-253.21541709214463,-253.22641709214466,23.628666666666664,30.784833333333335
E2M33R,AGB_814,-252.0,E2M33R,AGB_814,-259.8742928380746,-266.2512928380746,23.544999999999995,30.811305555555556
E2M33R,RHeB_b_2044,-234.0,E2M33R,RHeB_b_2044,-256.05516355944167,-260.92416355944164,23.63520833333333,30.79602777777778
E2M33R,AGB_4102,-213.0,E2M33R,AGB_4102,-241.51085757403953,-227.00285757403952,23.64983333333333,30.782305555555556
E2M33R,AGB_4608,-219.0,E2M33R,AGB_4608,-247.43523355995933,,23.577875,30.789333333333335
E2M33R,RGB_4788,-249.0,E2M33R,RGB_4788,-258.45090118876413,,23.563791666666667,30.816777777777776
E2M33R,RGB_5250,-243.0,E2M33R,RGB_5250,-254.1833108306542,-257.2153108306542,23.553791666666662,30.792916666666667
E2M33R,RGB_5728,-255.0,E2M33R,RGB_5728,-264.0954226918668,,23.599708333333332,30.816972222222223
E2M33R,RHeB_b_6213,-231.0,E2M33R,RHeB_b_6213,-253.6837184169995,,23.555041666666664,30.79566666666667
E2M33R,RGB_6386,-234.0,E2M33R,RGB_6386,-252.81434755267043,,23.624916666666664,30.815472222222223
E2M33R,RGB_7236,-237.0,E2M33R,RGB_7236,-255.49920975304883,-260.81420975304883,23.633958333333332,30.797805555555556
E2M33R,RGB_8112,-246.0,E2M33R,RGB_8112,-257.48560272928603,-256.326602729286,23.57120833333333,30.813055555555557
E2M33R,RGB_8319,-234.0,E2M33R,RGB_8319,-253.05948616653782,-232.7474861665378,23.627374999999997,30.814722222222223
E2M33R,RGB_8434,-228.0,E2M33R,RGB_8434,-247.6305353681603,,23.59445833333333,30.7835
E2M33R,RGB_9157,-228.0,E2M33R,RGB_9157,-246.08341086245412,-247.90741086245413,23.64845833333333,30.785444444444447
E2M33R,RGB_9445,-240.0,E2M33R,RGB_9445,-252.2103643879745,-258.3693643879745,23.568791666666666,30.7805
E2M33R,RGB_9631,-231.0,E2M33R,RGB_9631,-246.9472512732224,,23.591999999999995,30.78527777777778
E2M33R,RGB_9682,-219.0,E2M33R,RGB_9682,-159.1675886127604,,23.608749999999997,30.782805555555555
E2M33R,RHeB_b_9824,-231.0,E2M33R,RHeB_b_9824,-246.81008369492693,,23.598499999999998,30.798972222222226
E2M33R,RGB_10692,-219.0,E2M33R,RGB_10692,-243.3099661451157,,23.656625,30.793083333333335
E2M33R,RGB_12159,-234.0,E2M33R,RGB_12159,-258.41069269405347,-256.56169269405353,23.629916666666663,30.78913888888889
E2M33R,RGB_12261,-234.0,E2M33R,RGB_12261,-303.0193169028079,,23.616791666666664,30.780388888888886
E2M33R,RGB_14000,-210.0,E2M33R,RGB_14000,-139.7202662478859,,23.621041666666663,30.796694444444444
E2M33R,RGB_14184,-234.0,E2M33R,RGB_14184,-246.6958487225028,,23.573874999999997,30.78691666666667
E2M33R,RGB_15655,-228.0,E2M33R,RGB_15655,-249.95422619800033,,23.631416666666667,30.810194444444445
E2M33R,RGB_15789,-240.0,E2M33R,RGB_15789,-248.92602988376296,,23.588749999999994,30.78536111111111
E2M33R,RGB_16156,-228.0,E2M33R,RGB_16156,-252.3753994456123,-250.45739944561228,23.642999999999997,30.781388888888888
E2M33R,RGB_16638,-237.0,E2M33R,RGB_16638,-257.54172732310735,-249.39672732310734,23.63783333333333,30.79191666666667
E2M33R,RGB_16814,-234.0,E2M33R,RGB_16814,-254.73447765483508,-259.8664776548351,23.601166666666664,30.811555555555557
E2M33R,RGB_17459,-228.0,E2M33R,RGB_17459,-250.98776116117247,-270.6707611611725,23.63908333333333,30.795944444444444
E2M33R,RGB_20288,-243.0,E2M33R,RGB_20288,-256.0346393477847,-248.40363934778472,23.584916666666665,30.80216666666667
E2M33R,RGB_22631,-228.0,E2M33R,RGB_22631,-256.5474912861511,-255.36849128615114,23.62358333333333,30.787861111111113
E2M33R,RGB_23360,-228.0,E2M33R,RGB_23360,-249.92352045338546,,23.622291666666662,30.787555555555556
E2M33R,RGB_23370,-237.0,E2M33R,RGB_23370,-255.17559900909006,-256.1265990090901,23.602416666666667,30.811333333333334
E2M33R,AGB_57735,-231.0,E2M33R,AGB_57735,-246.8198693088001,-242.3268693088001,23.423374999999997,30.792611111111114
E2M33R,AGB_57798,-249.0,E2M33R,AGB_57798,-264.03908313434096,,23.51408333333333,30.79152777777778
E2M33R,RGB_58908,-246.0,E2M33R,RGB_58908,-256.6859169441794,-251.69291694417942,23.445041666666665,30.84636111111111
E2M33R,RGB_59664,-228.0,E2M33R,RGB_59664,-274.87389305115454,,23.538833333333333,30.80536111111111
E2M33R,RGB_60278,-246.0,E2M33R,RGB_60278,-255.37238805587816,-262.8273880558782,23.540166666666664,30.823583333333332
E2M33R,AGB_60564,-234.0,E2M33R,AGB_60564,-258.22437713484675,-262.8183771348468,23.4975,30.826249999999998
E2M33R,RGB_60686,-252.0,E2M33R,RGB_60686,-246.96458914801855,-253.27358914801854,23.424666666666663,30.795194444444448
E2M33R,AGB_60802,-216.0,E2M33R,AGB_60802,-246.58917100217587,-246.15717100217586,23.467666666666666,30.788722222222223
E2M33R,AGB_61438,-234.0,E2M33R,AGB_61438,-260.75483943674624,,23.502208333333332,30.781944444444445
E2M33R,AGB_61999,-228.0,E2M33R,AGB_61999,-255.46047247810816,-259.34347247810814,23.492583333333332,30.81427777777778
E2M33R,RGB_62929,-234.0,E2M33R,RGB_62929,-259.7752769818968,,23.50083333333333,30.7985
E2M33R,RGB_63081,-240.0,E2M33R,RGB_63081,-260.5552236627575,-260.9532236627575,23.509749999999997,30.783166666666666
E2M33R,RGB_63757,-267.0,E2M33R,RGB_63757,-257.49959166995325,-245.56359166995327,23.489749999999997,30.789250000000003
E2M33R,RGB_63876,-237.0,E2M33R,RGB_63876,-258.34576023689095,-265.48376023689093,23.515874999999998,30.78552777777778
E2M33R,RGB_64158,-279.0,E2M33R,RGB_64158,-186.4737312573451,-245.5867312573451,23.47858333333333,30.783305555555554
E2M33R,RGB_64530,-249.0,E2M33R,RGB_64530,-265.4552574734797,,23.51745833333333,30.79413888888889
E2M33R,RGB_66617,-234.0,E2M33R,RGB_66617,-254.1510078999328,-258.10800789993283,23.49470833333333,30.808777777777777
